product_name,star,category,price,location,store,description,image_urls
OCOP - Kẹo dừa vị sầu riêng Yến Hoàng hộp 250gr,4,Thực phẩm,27.000đ,Bến Tre,CÔNG TY TNHH VĨNH TIẾN,"THÔNG TIN CHI TIẾT - Tên: Kẹo dừa dẻo vị sầu riêng - Quy cách: Hộp giấy cứng - Định lượng: 250g - Thành phần: Nước cốt dừa 47%, mạch nha 33%, đường cát trắng 19%, cơm sầu riêng 1% - Bảo quản: Nơi khô ráo thoáng mát, tránh ánh nắng trực tiếp, bảo quản trong ngăn mát sẽ dùng được lâu hơn - Hạn sử dụng: 12 tháng tính từ ngày sản xuất - Xuất xứ: Công ty TNHH Vĩnh Tiến, tỉnh Bến Tre VỀ SẢN PHẨM KẸO DỪA DẺO YẾN HOÀNG - Kẹo Sữa Dừa Nguyên Chất Yến Hoàng được sản xuất cho thị trường nước ngoài, nhưng vẫn phù hợp với thị hiếu của người Việt. - Kẹo dừa dẻo Yến Hoàng vẫn giữ nguyên hương vị truyền thống của kẹo dừa, nhưng được cải tiến để dễ sử dụng hơn, đẹp mắt hơn và rất phù hợp để trở thành một món quà biếu tặng mang đậm hương vị quê hương xứ dừa Bến Tre. VỀ CÔNG TY VĨNH TIẾN VÀ THƯƠNG HIỆU KẸO DỪA YẾN HOÀNG - Công ty TNHH Vĩnh Tiến là công ty tư nhân chuyên sản xuất các sản phẩm từ dừa, với mặt hàng chủ lực là kẹo dừa, bánh dừa, là những sản phẩm đặc sản nổi tiếng của Bến Tre. - Ra đời từ năm 2003, với tiền thân là công ty sản xuất mạch nha nhỏ truyền thống, nhưng sau 20 năm trên thị trường, Công ty TNHH Vĩnh Tiến tỉnh Bến Tre đã không ngừng ổn định và phát triển bền vững. - Năm 2008, công ty được nhận bằng khen của UBND Tỉnh Bến Tre về thành tích tiêu biểu trong ứng dụng khoa học và công nghệ vào sản xuất. - Năm 2009, công ty lại vinh dự được nhận Bằng khen của chủ tịch UBND tỉnh Bến Tre vì có những đóng góp tích cực cho sự phát triển ngành dừa - Năm 2010, công ty vinh dự nhận giải doanh nghiệp tiêu biểu Việt Nam. - Năm 2011 sản phẩm kẹo dừa của Công ty tnhh Vĩnh Tiến đã có mặt ở nhiều nước trên thế giới và nhiều tỉnh thành trên cả nước.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122615344393912.webp', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122615440869106.png', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122615441160566.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122615441532667.webp', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122615441891691.jpg']"
OCOP - Kẹo dừa ca cao Yến Hoàng hộp 250gr,4,Thực phẩm,27.000đ,Bến Tre,CÔNG TY TNHH VĨNH TIẾN,"THÔNG TIN CHI TIẾT - Tên: Kẹo dừa dẻo vị ca cao - Quy cách: Hộp giấy cứng - Định lượng: 250g - Thành phần: Nước cốt dừa 47%, mạch nha 33%, đường cát trắng 19%, cơm sầu riêng 1% - Bảo quản: Nơi khô ráo thoáng mát, tránh ánh nắng trực tiếp, bảo quản trong ngăn mát sẽ dùng được lâu hơn - Hạn sử dụng: 12 tháng tính từ ngày sản xuất - Xuất xứ: Công ty TNHH Vĩnh Tiến, tỉnh Bến Tre VỀ SẢN PHẨM KẸO DỪA DẺO YẾN HOÀNG - Kẹo Sữa Dừa Nguyên Chất Yến Hoàng được sản xuất cho thị trường nước ngoài, nhưng vẫn phù hợp với thị hiếu của người Việt. - Kẹo dừa dẻo Yến Hoàng vẫn giữ nguyên hương vị truyền thống của kẹo dừa, nhưng được cải tiến để dễ sử dụng hơn, đẹp mắt hơn và rất phù hợp để trở thành một món quà biếu tặng mang đậm hương vị quê hương xứ dừa Bến Tre. VỀ CÔNG TY VĨNH TIẾN VÀ THƯƠNG HIỆU KẸO DỪA YẾN HOÀNG - Công ty TNHH Vĩnh Tiến là công ty tư nhân chuyên sản xuất các sản phẩm từ dừa, với mặt hàng chủ lực là kẹo dừa, bánh dừa, là những sản phẩm đặc sản nổi tiếng của Bến Tre. - Ra đời từ năm 2003, với tiền thân là công ty sản xuất mạch nha nhỏ truyền thống, nhưng sau 20 năm trên thị trường, Công ty TNHH Vĩnh Tiến tỉnh Bến Tre đã không ngừng ổn định và phát triển bền vững. - Năm 2008, công ty được nhận bằng khen của UBND Tỉnh Bến Tre về thành tích tiêu biểu trong ứng dụng khoa học và công nghệ vào sản xuất. - Năm 2009, công ty lại vinh dự được nhận Bằng khen của chủ tịch UBND tỉnh Bến Tre vì có những đóng góp tích cực cho sự phát triển ngành dừa - Năm 2010, công ty vinh dự nhận giải doanh nghiệp tiêu biểu Việt Nam. - Năm 2011 sản phẩm kẹo dừa của Công ty tnhh Vĩnh Tiến đã có mặt ở nhiều nước trên thế giới và nhiều tỉnh thành trên cả nước.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122616331938732.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122616333421500.png', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122616333734449.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122616334062863.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1894/20231226/alioss_1894_2023122616334356123.jpg']"
Gạo Ayun Pa,3,Thực phẩm,20.000đ,Gia Lai,Ocop Gia Lai,"Thon dài, hạt chắc, đều, ít bị gãy vỡ . Mùi thơm vị ngọt đậm và bùi, độ dẻo cao nhưng không dính, ăn không ngấy; đặc biệt giá trị dinh dưỡng rất cao.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1881/20231226/alioss_1881_2023122615144889244.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1881/20240307/alioss_1881_2024030715301756929.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1881/20231226/alioss_1881_2023122615251884120.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1881/20231226/alioss_1881_2023122615244946521.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1881/20240307/alioss_1881_2024030715301030763.jpg']"
Ocop -Thịt Trâu sấy Mường Lò - 500gram,3,Thực phẩm,500.000đ,Yên Bái,Đặc sản Mường Lò Tây Bắc,Thịt Trâu sấy Mường Lò - Occop 3 sao,"['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913281147179.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913293470547.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913234732420.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913233281412.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913233855004.jpg']"
OCOP - Thịt trâu khô gác bếp - 500g,3,Thực phẩm,350.000đ,Bắc Kạn,HTX DỊCH VỤ VÀ PTNT PẮC NẶM,"Thịt trâu sấy khô, gác bếp Gia vị thơm ngon Thịt trâu tươi sạch Thịt thành phẩm đã chín ăn ngay Có gia vị chấm kèm","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2079/20240313/alioss_2079_2024031310390278370.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2079/20240313/alioss_2079_2024031310395249134.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2079/20240313/alioss_2079_2024031310395473739.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2079/20240313/alioss_2079_2024031310395830560.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2079/20240313/alioss_2079_2024031310400651801.jpg']"
Thịt trâu hun khói Tây Bắc - 1kg,3,Thực phẩm,700.000đ,Sơn La,UBND PHƯỜNG CHIỀNG SINH,"Thịt trâu gác bếp là món ăn truyền thống của người Thái, mang đậm dấu ấn của ẩm thực vùng Tây Bắc. Nguồn gốc của món ăn này xuất phát từ việc muốn bảo quản thịt lâu hơn để ăn dần trong những ngày mưa lũ hoặc đi làm nương rẫy. Thịt trâu gác bếp được làm từ bắp của trâu nuôi thả tự nhiên. Những miếng thịt trâu tươi ngon nhất được tẩm ướp với nhiều gia vị như tiêu, gừng, ớt, mắc khén… theo công thức gia truyền từ đời này sang đời khác rồi gác lên bếp.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082216043890267.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082216070233487.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082216071248266.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082216072455346.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082216075972309.jpg']"
Ocop - Thịt Lợn sấy Mường Lò - 500 gram,3,Thực phẩm,300.000đ,Yên Bái,Đặc sản Mường Lò Tây Bắc,Thịt Lợn sấy Mường Lò - Ocop 3 sao,"['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913343593344.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913383053246.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913384233519.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913384946208.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913390065991.jpg']"
Thịt lợn hun khói Tây Bắc - 1kg,3,Thực phẩm,450.000đ,Sơn La,UBND PHƯỜNG CHIỀNG SINH,"Thịt lợn hun khói là một trong những món ăn đặc sản nổi tiếng của người Thái vùng Tây Bắc. Đi qua rất nhiều công đoạn từ khâu chuẩn bị cho đến khi có được thành phẩm chuẩn vị, người Thái đã đem được sức hấp dẫn món ăn đặc sản của mình tới tất cả mọi địa phương trên toàn quốc. Không chỉ được xuất hiện trong các dịp lễ lớn như Tết, đám cưới, thịt lợn hun khói cũng là một món ăn vặt rất được lòng các bạn trẻ ngày nay.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082215550445803.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082215594839445.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082215583971779.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082215585892360.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/847/20230822/alioss_847_2023082215592041345.jpg']"
OCOP - Thịt khô sấy Phan Hoàng 500gr,3,Thực phẩm,280.000đ,Cao Bằng,Công ty TNHH sản xuất và thương mại Phan Hoàng,"Thịt khô sấy Phan Hoàng Thành phần: Thịt lợn, muối, hạt nêm, gia vị, hạt tiêu... Hướng dẫn sử dụng: Sử dụng trực tiếp sau khi mở túi hoặc nướng lại theo nhu cầu Hạn sử dụng: 01 tháng ở nhiệt độ từ 2 - 6 độ C (ngăn mát tủ lạnh), 03 tháng ở nhiệt độ từ -10 độ C đến -18 độ C (ngăn đông tủ lạnh) kể từ ngày sản xuất","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/418/20240103/alioss_418_2024010315303368235.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/418/20240103/alioss_418_2024010315322087964.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/418/20240103/alioss_418_2024010315322241485.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/418/20240312/alioss_418_2024031210183577898.jpg']"
OCOP - Thịt Heo Đen Sấy Khô,3,Thực phẩm,250.000đ,Quảng Nam,Đỗ Ngọc Ánh Tuyết,"Thịt Heo Đen Sấy Khô - Túi 1000Gr Món ăn truyền thống từ heo đen sấy khô Cơ sở chế biến món thịt heo đen sấy khô của hộ sản xuất kinh doanh Đỗ Ngọc Ánh Tuyết ở tổ dân phố số 1, (thị trấn Khâm Đức, huyện Phước Sơn, tỉnh Quảng Nam) ra đời không chỉ giúp đồng bào các dân tộc bảo tồn món ăn truyền thống mà còn có công ăn chuyện làm, hạn chế vào rừng săn bắt động vật hoang dã. Từ thời xa xưa người dân miền núi Phước Sơn thường hay vào rừng bẫy thú về cúng tế thần linh trong những dịp mừng lúa mới hoặc các lễ hội được tổ chức hàng năm. Sau khi sử dụng cho lễ hội xong, phần thịt còn lại họ treo lên bếp lửa để bảo quản được lâu. Cũng với cách làm đó nhưng sau này họ thường tẩm ướp thêm các loại gia vị được hái từ rừng để món ăn ngon và đậm đà hơn. Từ món ăn truyền thống, hộ kinh doanh Đỗ Ngọc Ánh Tuyết đã chế biến thành công món thịt heo đen sấy khô giúp người dân không cần vào rừng săn bắt mà vẫn có món ngon để phục vụ lễ hội. Heo đen hay còn gọi là heo cỏ, là giống bản địa, có thể nuôi nhốt chuồng hoặc thả rông vì nó có sức đề kháng tốt, phù hợp với điều kiện khí hậu ở vùng cao. Thức ăn chủ yếu là rau, cỏ rừng, chuối hoặc bắp, cám nấu chín. Nhờ không sử dụng thức ăn công nghiệp và thuốc tăng trọng nên thịt săn chắc, thơm ngon, không bị ngấy như các loại heo khác. Heo đen nuôi kéo dài từ 12-24 tháng mới làm thịt, chọn phần đùi và thăng cắt miếng dày 1,5cm, bằng những con dao chuyên dụng để cắt như người xưa thường nói “thịt nạc dao phay, thịt mỡ dao bầu”. Sau đó ướp gia vị, tiêu rừng, lá thơm hái trên rừng, mật ong, gừng, sả, ớt, muối, nước mắm và không quên cho thêm vài củ hành tím giã nát vào ướp như ông bà ngày xưa đã dặn “thịt đầy xanh, không hành không ngon”. Ướp xong để 1 tiếng đồng hồ, vớt ra treo trên bếp than hồng 20 tiếng, đến khi thịt chín tỏa mùi thơm thì tắt bếp để nguội, đóng gói. Sản phẩm được bảo quản trong tủ lạnh, thời gian sử dụng 1 tháng nếu để ở ngăn lạnh và 6 tháng nếu để ở ngăn đông. Món thịt heo đen sấy khô cho ta cảm giác rất lạ với vị ngọt ngậy của thịt, mùi thơm của than hồng, vị cay nồng của các loại gia vị và vị đăng đắng mang hương vị thuốc Bắc của các loại lá cây rừng. Sản phẩm thịt heo đen sấy khô không sử dụng chất bảo quản, đảm bảo vệ sinh an toàn thực phẩm và chất lượng cao, mang hương vị đặc trưng, tạo nên ấn tượng khó phai.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/225/20230714/alioss_225_2023071413555773503.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/225/20230714/alioss_225_2023071413561721070.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/225/20230714/alioss_225_2023071413561126392.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/225/20230714/alioss_225_2023071413562082736.jpg']"
OCOP - GÀ TIÊN YÊN - HTX HÀ LÂU - TIÊN YÊN - QUẢNG NINH,3,Thực phẩm,240.000đ,Quảng Ninh,Bưu cục Tiên yên,"Thịt gà Tiên Yên có thể chế biến đủ các món, vẫn không “khuất” cái nét ngon riêng, nhưng món ngon nhất vẫn là chế biến theo cách đơn giản nhất: luộc. Nhìn con gà Tiên Yên sau khi luộc, bạn khó tin là nó chỉ được luộc một cách thông thường, vì da nó vàng ươm như có thoa nghệ và bóng nhẫy như vừa nhúng mỡ. Da gà Tiên Yên không chỉ vàng mọng mà còn rất dày","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1699/20231201/alioss_1699_20231201fbtj7MXQu8h7tirjZkkA8xUQUs6Dpv5U8Ktf91TD.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1699/20231201/alioss_1699_20231201Yb3OvaY6gNZ2CEjiFONI2N9qNwJcseDqD4Vb0RAf.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1699/20231201/alioss_1699_20231201smzSGsqhcgsWQGRiiBndEqDuzz96AcW9fRpcL6JP.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1699/20231201/alioss_1699_20231201oNbW4tMFJQYzL26kJ4z0Jdp8rdYeJY0Lbn80TVcK.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1699/20231201/alioss_1699_20231201ZLlQjaTluAIbt7wnf07nO3RVno8sfkxAxKlxOhsN.jpg']"
GÀ XÉ LÁ CHANH,3,Thực phẩm,145.000đ,Yên Bái,OCOP Gà Xé Lá Chanh,"Thịt gà sau khi nấu chín thì để nguội bớt rồi xé sợi nhỏ vừa ăn. Phần hành tím (500gr), 1/3 lượng tỏi và gừng còn lại thì gọt vỏ rồi băm nhỏ. Tương tự, băm nhỏ Trộn đều lá chanh cắt sợi, tỏi, hành và sả băm vào phần gà xé để thấm gia vị. Cuối cùng, bạn cho thêm đường, bột ớt, nước mắm và ngũ vị hương vào trộn đều, ướp Khô gà lá chanh là một trong những “mồi nhậu” khá được lòng giới trẻ. Không cần phải đi đâu xa, chỉ cần ngồi ngay tại nhà là bạn vẫn có thể thưởng thức món","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2023/20240227/alioss_2023_2024022708543370665.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/2023/20240227/alioss_2023_2024022708565239838.jpg']"
OCOP - Thịt bò Khô Mường Hạ (Đặc sản Thanh Hóa) 1 kg,3,Thực phẩm,770.000đ,Thanh Hóa,HTX NÔNG NGHIỆP XANH DUY LINH,"Thịt bò Khô Mường Hạ là một sản phẩm thịt bò khô được sản xuất tại HTX Nông nghiệp Xanh Duy Linh. Với hương vị đặc trưng, thịt bò khô Mường Hạ là một món ăn đặc sản của vùng đất này. Thịt bò khô Mường Hạ đạt chuẩn OCOP 3 sao của tỉnh Thanh Hóa, được chế biến từ thịt bò tươi ngon, được chọn lọc kỹ càng để đảm bảo chất lượng sản phẩm. Sau đó, thịt bò được sấy khô bằng phương pháp truyền thống, giúp giữ nguyên hương vị và chất lượng của thịt bò.","['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/452/20240801/s3_452_2024080116130372503.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/452/20240801/s3_452_2024080116141794370.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/452/20240801/s3_452_2024080116142136306.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/452/20240801/s3_452_2024080116142698561.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/452/20240801/s3_452_2024080116143062344.jpg']"
Ocop - Thịt ba chỉ hun khói Mường Lò - 500 gram,3,Thực phẩm,300.000đ,Yên Bái,Đặc sản Mường Lò Tây Bắc,Thịt ba chỉ hun khói Mường Lò - Occop 3 sao,"['https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913535050502.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913555696241.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913560394419.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913560922724.jpg', 'https://dyh48pub5c8mm.cloudfront.net/home/store/goods/1082/20231009/alioss_1082_2023100913561735339.jpg']"
